,AIS_raim,AIS_type,expire_on_epoch,balenaAISmessageUTC_str,AIS_status,AIS_lat,AIS_maneuver,balenaDeviceName,AIS_lon,AIS_course,AIS_radio,AIS_gh11,AIS_second,AIS_accuracy,AIS_heading,mmsi,balenaDeviceUUID,AIS_speed,AIS_gh06,AIS_turn,AIS_repeat
543,True,1,1674113238,2022-10-21T07:26:20,NavigationStatus.UnderWayUsingEngine,51.01734,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78603,201.10000000000002,0,u1h45xmm832,10,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,4.8,u1h45x,-128,1
544,True,1,1674113238,2022-10-21T07:26:30,NavigationStatus.UnderWayUsingEngine,51.01714,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.785895,202.0,0,u1h45xmhmhh,20,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,4.6,u1h45x,-128,1
545,True,1,1674113238,2022-10-21T07:26:49,NavigationStatus.UnderWayUsingEngine,51.01675,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.785645,203.4,0,u1h45xkfp73,40,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,4.4,u1h45x,-128,1
546,True,1,1674113238,2022-10-21T07:27:00,NavigationStatus.UnderWayUsingEngine,51.01657,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.785525,202.0,0,u1h45xkch9b,50,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,4.3,u1h45x,-128,1
547,True,3,1674113238,2022-10-21T07:27:08,NavigationStatus.UnderWayUsingEngine,51.01642,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.785405,202.4,0,u1h45xkb1ty,59,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,4.2,u1h45x,-128,1
548,True,1,1674113358,2022-10-21T07:27:30,NavigationStatus.UnderWayUsingEngine,51.01604,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78515,202.4,0,u1h45xhtgz0,20,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,4.0,u1h45x,-128,1
549,True,1,1674113358,2022-10-21T07:28:00,NavigationStatus.UnderWayUsingEngine,51.01555,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78482,208.60000000000002,0,u1h45xh7h5f,50,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,3.6,u1h45x,-128,1
550,True,1,1674113358,2022-10-21T07:28:29,NavigationStatus.UnderWayUsingEngine,51.01513,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.784475,206.5,0,u1h45xh0sj9,19,True,511,244700237,ea324a6c10355977c7d4fdd3d8f5ed27,3.4,u1h45x,-128,1
551,True,1,1674115037,2022-10-21T07:56:06,NavigationStatus.UnderWayUsingEngine,51.01748166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786213333333333,23.3,0,u1h45xmqkec,6,True,511,205553190,ea324a6c10355977c7d4fdd3d8f5ed27,7.7,u1h45x,-128,1
552,True,1,1674115037,2022-10-21T07:56:16,NavigationStatus.UnderWayUsingEngine,51.017846666666664,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78647,23.900000000000002,0,u1h45xt86xb,16,True,511,205553190,ea324a6c10355977c7d4fdd3d8f5ed27,7.7,u1h45x,-128,1
553,True,1,1674115037,2022-10-21T07:56:24,NavigationStatus.UnderWayUsingEngine,51.019465,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78734,202.3,0,u1h45xy1yv9,23,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,4.5,u1h45x,-128,1
554,True,1,1674115037,2022-10-21T07:56:27,NavigationStatus.UnderWayUsingEngine,51.015545,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.784896666666667,27.1,0,u1h45xh7jfg,27,True,511,244690360,ea324a6c10355977c7d4fdd3d8f5ed27,6.1,u1h45x,-128,1
555,True,1,1674115037,2022-10-21T07:56:37,NavigationStatus.UnderWayUsingEngine,51.01540833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785078333333334,15.0,0,u1h45xhd617,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,1.2,u1h45x,-128,1
556,True,1,1674115037,2022-10-21T07:56:44,NavigationStatus.UnderWayUsingEngine,51.01906,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.787055,201.8,0,u1h45xwp84h,43,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,4.8,u1h45x,-128,1
557,True,1,1674115037,2022-10-21T07:56:55,NavigationStatus.UnderWayUsingEngine,51.019153333333335,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.787403333333334,19.6,0,u1h45xy2078,55,True,511,205553190,ea324a6c10355977c7d4fdd3d8f5ed27,7.8,u1h45x,-128,1
558,True,1,1674115037,2022-10-21T07:57:05,NavigationStatus.UnderWayUsingEngine,51.018645,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.7868,204.4,0,u1h45xtv4hw,4,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,4.5,u1h45x,-128,1
559,True,1,1674115037,2022-10-21T07:57:06,NavigationStatus.UnderWayUsingEngine,51.019465,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.787553333333333,20.1,0,u1h45xy3gv8,6,True,511,205553190,ea324a6c10355977c7d4fdd3d8f5ed27,7.9,u1h45x,-128,1
560,True,1,1674115157,2022-10-21T07:57:27,NavigationStatus.UnderWayUsingEngine,51.01721,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786103333333333,23.1,0,u1h45xmkccp,27,True,511,244690360,ea324a6c10355977c7d4fdd3d8f5ed27,6.7,u1h45x,-128,1
561,True,1,1674115157,2022-10-21T07:58:07,NavigationStatus.UnderWayUsingEngine,51.01842833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78682,20.400000000000002,0,u1h45xtgfsm,6,True,511,244690360,ea324a6c10355977c7d4fdd3d8f5ed27,6.9,u1h45x,-128,1
562,True,1,1674115157,2022-10-21T07:58:27,NavigationStatus.UnderWayUsingEngine,51.01912,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78724,21.200000000000003,0,u1h45xwpumq,27,True,511,244690360,ea324a6c10355977c7d4fdd3d8f5ed27,7.8,u1h45x,-128,1
563,True,3,1674115157,2022-10-21T07:58:34,NavigationStatus.UnderWayUsingEngine,51.016895,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785745,201.60000000000002,0,u1h45xm4cws,33,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,4.5,u1h45x,-128,1
564,True,1,1674115277,2022-10-21T07:59:34,NavigationStatus.UnderWayUsingEngine,51.015745,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78494,205.60000000000002,0,u1h45xhkqb5,33,True,511,244710964,ea324a6c10355977c7d4fdd3d8f5ed27,4.5,u1h45x,-128,1
565,False,1,1674116597,2022-10-21T08:21:27,NavigationStatus.UnderWayUsingEngine,51.02033333333333,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.7880666666666665,202.4,0,u1h45xywzxr,45,True,511,244670531,ea324a6c10355977c7d4fdd3d8f5ed27,4.9,u1h45x,-128,1
566,False,1,1674116597,2022-10-21T08:22:07,NavigationStatus.UnderWayUsingEngine,51.01948333333333,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.787483333333333,204.0,0,u1h45xy641h,25,True,511,244670531,ea324a6c10355977c7d4fdd3d8f5ed27,5.0,u1h45x,-128,1
567,False,1,1674116718,2022-10-21T08:24:55,NavigationStatus.UnderWayUsingEngine,51.016016666666665,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78505,204.5,0,u1h45xhtc6v,13,True,511,244670531,ea324a6c10355977c7d4fdd3d8f5ed27,4.7,u1h45x,-128,1
568,False,1,1674116718,2022-10-21T08:25:16,NavigationStatus.UnderWayUsingEngine,51.01558333333333,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78475,204.4,0,u1h45xh766n,34,True,511,244670531,ea324a6c10355977c7d4fdd3d8f5ed27,4.7,u1h45x,-128,1
569,True,1,1674120798,2022-10-21T09:31:56,NavigationStatus.UnderWayUsingEngine,51.015101666666666,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78468,29.400000000000002,0,u1h45xh28b4,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,1.5,u1h45x,-128,1
570,True,1,1674120798,2022-10-21T09:33:17,NavigationStatus.UnderWayUsingEngine,51.01549833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785025,22.6,0,u1h45xhdbf5,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,1.9,u1h45x,-128,1
571,True,1,1674120918,2022-10-21T09:33:36,NavigationStatus.UnderWayUsingEngine,51.015618333333336,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785113333333333,32.6,0,u1h45xhedbt,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,1.0,u1h45x,-128,1
572,True,1,1674120918,2022-10-21T09:34:17,NavigationStatus.UnderWayUsingEngine,51.015745,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78524,33.800000000000004,0,u1h45xhsmb5,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.7,u1h45x,-128,1
573,True,1,1674120918,2022-10-21T09:34:26,NavigationStatus.UnderWayUsingEngine,51.015766666666664,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78526,25.8,0,u1h45xhsqk4,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.6,u1h45x,-128,1
574,True,1,1674120918,2022-10-21T09:34:55,NavigationStatus.UnderWayUsingEngine,51.01584166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78531,17.3,0,u1h45xhsz6p,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.7,u1h45x,-128,1
575,True,3,1674121038,2022-10-21T09:35:47,NavigationStatus.UnderWayUsingEngine,51.01597666666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.7854133333333335,22.0,0,u1h45xhv9gk,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.7,u1h45x,-128,1
576,True,1,1674121038,2022-10-21T09:37:07,NavigationStatus.UnderWayUsingEngine,51.01617666666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785555,7.6000000000000005,0,u1h45xhyv0w,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.6,u1h45x,-128,1
577,True,1,1674121158,2022-10-21T09:37:27,NavigationStatus.UnderWayUsingEngine,51.01623,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.7855566666666665,1.2000000000000002,0,u1h45xhzj4x,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.6,u1h45x,-128,1
578,True,1,1674121158,2022-10-21T09:38:27,NavigationStatus.UnderWayUsingEngine,51.015753333333336,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.7852966666666665,209.60000000000002,0,u1h45xhsr1t,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,2.5,u1h45x,-128,1
579,True,1,1674121158,2022-10-21T09:39:16,NavigationStatus.UnderWayUsingEngine,51.01550666666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785078333333334,212.5,0,u1h45xhdf5e,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.5,u1h45x,-128,1
580,True,1,1674121277,2022-10-21T09:39:47,NavigationStatus.UnderWayUsingEngine,51.015405,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785045,203.9,0,u1h45xhd32f,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.6,u1h45x,-128,1
581,True,1,1674121398,2022-10-21T09:41:47,NavigationStatus.UnderWayUsingEngine,51.01537666666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.784976666666667,310.70000000000005,0,u1h45xh6per,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.2,u1h45x,-128,1
582,True,1,1674121398,2022-10-21T09:42:33,NavigationStatus.UnderWayUsingEngine,51.02043833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.788011666666667,206.3,0,u1h45xyxw7n,33,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,4.0,u1h45x,-128,1
583,True,1,1674121398,2022-10-21T09:42:44,NavigationStatus.UnderWayUsingEngine,51.02025666666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.787868333333333,206.0,0,u1h45xywe15,44,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,4.0,u1h45x,-128,1
584,True,1,1674121398,2022-10-21T09:42:56,NavigationStatus.UnderWayUsingEngine,51.01518333333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.784848333333334,305.5,0,u1h45xh2uxr,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,2.6,u1h45x,-128,1
585,True,1,1674121398,2022-10-21T09:43:16,NavigationStatus.UnderWayUsingEngine,51.01566,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.784948333333333,30.400000000000002,0,u1h45xh7z06,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,7.9,u1h45x,-128,1
586,True,1,1674121517,2022-10-21T09:43:24,NavigationStatus.UnderWayUsingEngine,51.01958833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78736,205.8,0,u1h45xy4xk8,24,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,4.0,u1h45x,-128,1
587,True,1,1674121517,2022-10-21T09:43:26,NavigationStatus.UnderWayUsingEngine,51.015926666666665,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78522,34.300000000000004,0,u1h45xhtm6h,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.5,u1h45x,-128,1
588,True,1,1674121517,2022-10-21T09:43:44,NavigationStatus.UnderWayUsingEngine,51.01925833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.7871266666666665,204.5,0,u1h45xy09z4,44,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,4.0,u1h45x,-128,1
589,True,1,1674121517,2022-10-21T09:44:16,NavigationStatus.UnderWayUsingEngine,51.01685166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785951666666667,22.8,0,u1h45xm4wqq,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,3.7,u1h45x,-128,1
590,True,1,1674121517,2022-10-21T09:44:24,NavigationStatus.UnderWayUsingEngine,51.01869166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78678,200.5,0,u1h45xtv3tr,24,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,2.5,u1h45x,-128,1
591,True,1,1674121517,2022-10-21T09:44:33,NavigationStatus.UnderWayUsingEngine,51.01508833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.784668333333333,31.1,0,u1h45xh22t9,32,True,511,244210525,ea324a6c10355977c7d4fdd3d8f5ed27,3.8,u1h45x,-128,1
592,True,1,1674121517,2022-10-21T09:44:36,NavigationStatus.UnderWayUsingEngine,51.01695333333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786066666666667,40.400000000000006,0,u1h45xm731k,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.7,u1h45x,-128,1
593,True,1,1674121517,2022-10-21T09:44:44,NavigationStatus.UnderWayUsingEngine,51.018501666666666,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786671666666667,199.60000000000002,0,u1h45xtsr4p,44,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,1.9,u1h45x,-128,1
594,True,1,1674121517,2022-10-21T09:45:03,NavigationStatus.UnderWayUsingEngine,51.01553833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785035,26.900000000000002,0,u1h45xhe11d,2,True,511,244210525,ea324a6c10355977c7d4fdd3d8f5ed27,3.3,u1h45x,-128,1
595,True,1,1674121517,2022-10-21T09:45:14,NavigationStatus.UnderWayUsingEngine,51.01831333333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786558333333334,203.0,0,u1h45xtehwf,13,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,1.1,u1h45x,-128,1
596,True,1,1674121638,2022-10-21T09:45:26,NavigationStatus.UnderWayUsingEngine,51.01663333333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785911666666666,203.5,0,u1h45xm1mt8,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,0.6,u1h45x,-128,1
597,True,3,1674121638,2022-10-21T09:45:33,NavigationStatus.UnderWayUsingEngine,51.018235,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786506666666667,204.5,0,u1h45xtdg2k,33,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,0.8,u1h45x,-128,1
598,True,1,1674121638,2022-10-21T09:46:07,NavigationStatus.UnderWayUsingEngine,51.01691833333334,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785873333333333,29.8,0,u1h45xm5hdg,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,1.1,u1h45x,-128,1
599,True,1,1674121638,2022-10-21T09:46:18,NavigationStatus.Undefined,51.02050666666667,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.787995,201.3,0,u1h45xyxypc,60,True,511,244250702,ea324a6c10355977c7d4fdd3d8f5ed27,2.0,u1h45x,-128,1
600,True,1,1674121638,2022-10-21T09:46:42,NavigationStatus.UnderWayUsingEngine,51.01623166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.7855566666666665,5.300000000000001,0,u1h45xhzj4z,41,True,511,244210525,ea324a6c10355977c7d4fdd3d8f5ed27,1.4,u1h45x,-128,1
601,True,1,1674121638,2022-10-21T09:46:47,NavigationStatus.UnderWayUsingEngine,51.01743166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786338333333333,25.200000000000003,0,u1h45xmqp6w,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.6,u1h45x,-128,1
602,True,1,1674121638,2022-10-21T09:46:50,NavigationStatus.Undefined,51.02025,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.787861666666666,200.4,0,u1h45xyw6zy,60,True,511,244250702,ea324a6c10355977c7d4fdd3d8f5ed27,1.9,u1h45x,-128,1
603,True,1,1674121638,2022-10-21T09:46:54,NavigationStatus.UnderWayUsingEngine,51.01814666666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786413333333333,360.0,0,u1h45xtd1py,54,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,0.1,u1h45x,-128,1
604,True,1,1674121638,2022-10-21T09:47:17,NavigationStatus.UnderWayUsingEngine,51.0181,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786803333333333,24.700000000000003,0,u1h45xtcfr1,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,5.4,u1h45x,-128,1
605,True,1,1674121758,2022-10-21T09:47:24,NavigationStatus.UnderWayUsingEngine,51.01812833333334,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786381666666666,219.4,0,u1h45xtd0kq,24,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,0.2,u1h45x,-128,1
606,True,1,1674121758,2022-10-21T09:47:39,NavigationStatus.Undefined,51.01993,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.787593333333334,208.0,0,u1h45xykssq,60,True,511,244250702,ea324a6c10355977c7d4fdd3d8f5ed27,1.2,u1h45x,-128,1
607,True,3,1674121758,2022-10-21T09:47:47,NavigationStatus.UnderWayUsingEngine,51.01851333333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.7868216666666665,309.6,0,u1h45xtu6sn,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,1.2,u1h45x,-128,1
608,True,1,1674121758,2022-10-21T09:47:50,NavigationStatus.Undefined,51.019888333333334,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.787553333333333,211.20000000000002,0,u1h45xyk7u8,60,True,511,244250702,ea324a6c10355977c7d4fdd3d8f5ed27,0.9,u1h45x,-128,1
609,True,1,1674121758,2022-10-21T09:47:54,NavigationStatus.UnderWayUsingEngine,51.01810833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786355,360.0,0,u1h45xt6pbe,54,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,0.1,u1h45x,-128,1
610,True,1,1674121758,2022-10-21T09:47:56,NavigationStatus.UnderWayUsingEngine,51.01851833333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78676,299.7,0,u1h45xtu3m0,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,1.1,u1h45x,-128,1
611,True,1,1674121758,2022-10-21T09:48:10,NavigationStatus.Undefined,51.01983833333333,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.787513333333333,219.9,0,u1h45xyk4g4,60,True,511,244250702,ea324a6c10355977c7d4fdd3d8f5ed27,0.3,u1h45x,-128,1
612,True,1,1674121758,2022-10-21T09:48:12,NavigationStatus.UnderWayUsingEngine,51.017358333333334,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786255,22.200000000000003,0,u1h45xmmtsb,12,True,511,244210525,ea324a6c10355977c7d4fdd3d8f5ed27,3.9,u1h45x,-128,1
613,True,1,1674121758,2022-10-21T09:48:20,NavigationStatus.Undefined,51.019816666666664,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.7875,227.0,0,u1h45xy7fx0,60,True,511,244250702,ea324a6c10355977c7d4fdd3d8f5ed27,0.2,u1h45x,-128,1
614,True,1,1674121758,2022-10-21T09:48:33,NavigationStatus.UnderWayUsingEngine,51.01771,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786481666666667,22.5,0,u1h45xmxdy3,32,True,511,244210525,ea324a6c10355977c7d4fdd3d8f5ed27,4.2,u1h45x,-128,1
615,True,1,1674121758,2022-10-21T09:48:43,NavigationStatus.UnderWayUsingEngine,51.017915,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786615,21.900000000000002,0,u1h45xt8vus,43,True,511,244210525,ea324a6c10355977c7d4fdd3d8f5ed27,4.4,u1h45x,-128,1
616,True,1,1674121758,2022-10-21T09:48:49,NavigationStatus.UnderWayUsingEngine,51.01616666666666,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78527,25.6,0,u1h45xhwwwc,60,True,511,244770733,ea324a6c10355977c7d4fdd3d8f5ed27,3.3,u1h45x,-128,1
617,True,1,1674121758,2022-10-21T09:48:50,NavigationStatus.Undefined,51.019775,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.787448333333334,213.9,0,u1h45xy79r6,60,True,511,244250702,ea324a6c10355977c7d4fdd3d8f5ed27,0.5,u1h45x,-128,1
618,True,1,1674121758,2022-10-21T09:48:56,NavigationStatus.UnderWayUsingEngine,51.017448333333334,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785838333333333,210.0,0,u1h45xmn5v9,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,3.8,u1h45x,-128,1
619,True,1,1674121758,2022-10-21T09:49:00,NavigationStatus.Undefined,51.019756666666666,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78744,204.4,0,u1h45xy795u,60,True,511,244250702,ea324a6c10355977c7d4fdd3d8f5ed27,0.4,u1h45x,-128,1
620,True,1,1674121758,2022-10-21T09:49:06,NavigationStatus.UnderWayUsingEngine,51.01729666666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78576,207.10000000000002,0,u1h45xmj3cr,60,True,511,244615588,ea324a6c10355977c7d4fdd3d8f5ed27,3.1,u1h45x,-128,1
621,True,1,1674121758,2022-10-21T09:49:10,NavigationStatus.Undefined,51.019735,ManeuverIndicator.NoSpecialManeuver,NL-STI_v3-PRT2330,5.78743,199.70000000000002,0,u1h45xy72zu,60,True,511,244250702,ea324a6c10355977c7d4fdd3d8f5ed27,0.8,u1h45x,-128,1
622,True,1,1674121758,2022-10-21T09:49:12,NavigationStatus.UnderWayUsingEngine,51.018476666666665,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.78699,22.5,0,u1h45xtuntk,12,True,511,244210525,ea324a6c10355977c7d4fdd3d8f5ed27,4.7,u1h45x,-128,1
623,True,1,1674121877,2022-10-21T09:49:33,NavigationStatus.UnderWayUsingEngine,51.017945,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.7862,203.9,0,u1h45xt3h4r,33,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,0.3,u1h45x,-128,1
624,True,1,1674121877,2022-10-21T09:49:40,NavigationStatus.UnderWayUsingEngine,51.01694166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.785838333333333,24.5,0,u1h45xm55z1,60,True,511,244770733,ea324a6c10355977c7d4fdd3d8f5ed27,3.8,u1h45x,-128,1
625,True,1,1674121877,2022-10-21T09:49:43,NavigationStatus.UnderWayUsingEngine,51.01793166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786191666666666,207.60000000000002,0,u1h45xt2upc,42,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,0.3,u1h45x,-128,1
626,True,1,1674121877,2022-10-21T09:49:53,NavigationStatus.UnderWayUsingEngine,51.01929666666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.787533333333333,17.5,0,u1h45xy2gq1,52,True,511,244210525,ea324a6c10355977c7d4fdd3d8f5ed27,5.2,u1h45x,-128,1
627,True,1,1674121877,2022-10-21T09:49:54,NavigationStatus.UnderWayUsingEngine,51.01791333333333,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786178333333333,207.20000000000002,0,u1h45xt2gsr,54,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,0.3,u1h45x,-128,1
628,True,1,1674121877,2022-10-21T09:50:02,NavigationStatus.UnderWayUsingEngine,51.01950166666666,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.7876433333333335,22.5,0,u1h45xy6ju7,1,True,511,244210525,ea324a6c10355977c7d4fdd3d8f5ed27,5.1,u1h45x,-128,1
629,True,1,1674121877,2022-10-21T09:50:04,NavigationStatus.UnderWayUsingEngine,51.01790166666667,ManeuverIndicator.NotAvailable,NL-STI_v3-PRT2330,5.786168333333333,206.0,0,u1h45xt2g6p,3,True,511,226002120,ea324a6c10355977c7d4fdd3d8f5ed27,0.4,u1h45x,-128,1
